Frame,Landmark,Body Part,x Pos,y Pos,z Pos,Visibility
2,27,LEFT_ANKLE,0.4367554187774658,0.9374000430107117,-0.0452413372695446,0.9777675271034241
2,28,RIGHT_ANKLE,0.5066663026809692,0.9293627142906189,-0.061478935182094574,0.9898443222045898
2,29,LEFT_HEEL,0.44518980383872986,0.9680255651473999,-0.050363488495349884,0.9868631958961487
2,30,RIGHT_HEEL,0.4983672499656677,0.9571942687034607,-0.06766191124916077,0.988006055355072
2,31,LEFT_FOOT_INDEX,0.4125862121582031,0.960820198059082,-0.07209140062332153,0.8049770593643188
2,32,RIGHT_FOOT_INDEX,0.5213280916213989,0.9615504741668701,-0.08967339247465134,0.8659131526947021
3,11,LEFT_SHOULDER,0.40816712379455566,0.34822365641593933,0.06037508323788643,0.998286783695221
3,12,RIGHT_SHOULDER,0.4945480227470398,0.32253968715667725,0.054695405066013336,0.9989652633666992
3,13,LEFT_ELBOW,0.42285746335983276,0.4507927894592285,0.19795279204845428,0.33396244049072266
3,14,RIGHT_ELBOW,0.523030698299408,0.4324408173561096,0.16095420718193054,0.8887593746185303
3,15,LEFT_WRIST,0.45093265175819397,0.4053785502910614,0.4073551595211029,0.05028504878282547
3,16,RIGHT_WRIST,0.5051233768463135,0.3714200258255005,0.351253479719162,0.17501817643642426
3,23,LEFT_HIP,0.439166396856308,0.592273473739624,0.006715989205986261,0.9991310834884644
3,24,RIGHT_HIP,0.4872519373893738,0.5809764266014099,-0.006798202637583017,0.9989124536514282
3,25,LEFT_KNEE,0.4342080056667328,0.75709068775177,0.010873626917600632,0.9874337315559387
3,26,RIGHT_KNEE,0.5010972023010254,0.7434648871421814,0.016471924260258675,0.9925663471221924
3,27,LEFT_ANKLE,0.4364416003227234,0.9380478858947754,-0.04133293032646179,0.9783141016960144
3,28,RIGHT_ANKLE,0.5066674947738647,0.9307517409324646,-0.05601447820663452,0.9899095296859741
3,29,LEFT_HEEL,0.444462388753891,0.9684820175170898,-0.046585116535425186,0.9870016574859619
3,30,RIGHT_HEEL,0.4984457492828369,0.9577968120574951,-0.060970328748226166,0.988021731376648
3,31,LEFT_FOOT_INDEX,0.41320133209228516,0.9598597288131714,-0.058182161301374435,0.8093467354774475
3,32,RIGHT_FOOT_INDEX,0.5215511322021484,0.963140606880188,-0.08215339481830597,0.8680405020713806
4,11,LEFT_SHOULDER,0.413299560546875,0.34592533111572266,0.03164837881922722,0.9983449578285217
4,12,RIGHT_SHOULDER,0.5026076436042786,0.32277119159698486,0.06092418357729912,0.9989643096923828
4,13,LEFT_ELBOW,0.4215273857116699,0.4616377651691437,0.1668720543384552,0.3673998713493347
4,14,RIGHT_ELBOW,0.5251516699790955,0.4406507611274719,0.1704540103673935,0.8927530646324158
4,15,LEFT_WRIST,0.4450971484184265,0.43815088272094727,0.3906073272228241,0.049949247390031815
4,16,RIGHT_WRIST,0.5093823671340942,0.3754609525203705,0.3637496829032898,0.17694778740406036
4,23,LEFT_HIP,0.4409275949001312,0.5907316207885742,-0.006428552325814962,0.9990719556808472
4,24,RIGHT_HIP,0.4902569353580475,0.5813589096069336,0.006433187983930111,0.9988887906074524
4,25,LEFT_KNEE,0.4364013075828552,0.7566245198249817,-0.000716359936632216,0.9879053831100464
4,26,RIGHT_KNEE,0.5025783777236938,0.7434964776039124,0.028387155383825302,0.9927831888198853
4,27,LEFT_ANKLE,0.43608537316322327,0.9378340244293213,-0.01698286645114422,0.9788143634796143
4,28,RIGHT_ANKLE,0.5066601037979126,0.9313302636146545,-0.0040826047770679,0.989582896232605
4,29,LEFT_HEEL,0.4437488615512848,0.9684664607048035,-0.01637822762131691,0.9868510365486145
4,30,RIGHT_HEEL,0.498443067073822,0.9582785964012146,-0.006299229804426432,0.9874168634414673
4,31,LEFT_FOOT_INDEX,0.41406387090682983,0.9581419825553894,-0.023508962243795395,0.8105878829956055
4,32,RIGHT_FOOT_INDEX,0.5197271108627319,0.9627364873886108,-0.017026547342538834,0.8631588816642761
5,11,LEFT_SHOULDER,0.41754764318466187,0.3452102243900299,0.014605069532990456,0.9983443021774292
5,12,RIGHT_SHOULDER,0.5042797327041626,0.3227762281894684,0.037143103778362274,0.9989779591560364
5,13,LEFT_ELBOW,0.42151814699172974,0.46603092551231384,0.1563759297132492,0.38082534074783325
5,14,RIGHT_ELBOW,0.527854323387146,0.44665759801864624,0.14291897416114807,0.8980598449707031
5,15,LEFT_WRIST,0.4441579282283783,0.45686861872673035,0.3714040517807007,0.048760492354631424
5,16,RIGHT_WRIST,0.5156992673873901,0.37608006596565247,0.32250818610191345,0.19570592045783997
5,23,LEFT_HIP,0.4435919225215912,0.5894334316253662,-0.00890896562486887,0.9989838600158691
5,24,RIGHT_HIP,0.493272066116333,0.5813624262809753,0.008903218433260918,0.998846709728241
5,25,LEFT_KNEE,0.4383503496646881,0.7521246075630188,-0.0019108124542981386,0.9884954690933228
5,26,RIGHT_KNEE,0.5039044618606567,0.7413173317909241,0.03966794162988663,0.9928739070892334
5,27,LEFT_ANKLE,0.43608084321022034,0.9346070885658264,-0.005471367388963699,0.9790399670600891
5,28,RIGHT_ANKLE,0.5069233179092407,0.9294766783714294,0.013910055160522461,0.9888719916343689
5,29,LEFT_HEEL,0.4437944293022156,0.9651685357093811,-0.00342482328414917,0.9865477085113525
5,30,RIGHT_HEEL,0.4989917278289795,0.9570605158805847,0.012556885369122028,0.9861845970153809
5,31,LEFT_FOOT_INDEX,0.41600364446640015,0.9568232893943787,-0.006207818631082773,0.8074097633361816
5,32,RIGHT_FOOT_INDEX,0.5195618867874146,0.9447619915008545,0.00558778690174222,0.8529459834098816
6,11,LEFT_SHOULDER,0.4216948449611664,0.3442288637161255,0.0048744408413767815,0.9983907341957092
6,12,RIGHT_SHOULDER,0.510159432888031,0.3234562873840332,0.057888854295015335,0.9989525675773621
6,13,LEFT_ELBOW,0.42052072286605835,0.46863242983818054,0.1405365914106369,0.40976884961128235
6,14,RIGHT_ELBOW,0.5293399095535278,0.45042848587036133,0.16133609414100647,0.8988039493560791
6,15,LEFT_WRIST,0.4441542625427246,0.46364763379096985,0.3598288297653198,0.046833232045173645
6,16,RIGHT_WRIST,0.5145155787467957,0.402873158454895,0.33792296051979065,0.18727333843708038
6,23,LEFT_HIP,0.4475197196006775,0.5891018509864807,-0.020920060575008392,0.9989136457443237
6,24,RIGHT_HIP,0.4977746605873108,0.5817843675613403,0.020968908444046974,0.9988033771514893
6,25,LEFT_KNEE,0.4400993883609772,0.7495876550674438,-0.005207320675253868,0.989061713218689
6,26,RIGHT_KNEE,0.5052691698074341,0.7410425543785095,0.05713284760713577,0.9929233193397522
6,27,LEFT_ANKLE,0.436137855052948,0.9331763386726379,0.004478319548070431,0.9794552326202393
6,28,RIGHT_ANKLE,0.5074958205223083,0.9295780658721924,0.040185313671827316,0.9882024526596069
6,29,LEFT_HEEL,0.44434770941734314,0.9637941122055054,0.00772933941334486,0.9862894415855408
6,30,RIGHT_HEEL,0.5002707839012146,0.9572305679321289,0.03958937153220177,0.9851855635643005
6,31,LEFT_FOOT_INDEX,0.41590195894241333,0.9568041563034058,0.002742223907262087,0.8059058785438538
6,32,RIGHT_FOOT_INDEX,0.5141077637672424,0.9453815221786499,0.03330990672111511,0.8420234322547913
7,11,LEFT_SHOULDER,0.42616018652915955,0.34324178099632263,0.01142149232327938,0.9984591603279114
7,12,RIGHT_SHOULDER,0.5153964757919312,0.3247726559638977,0.06646771728992462,0.9989656209945679
7,13,LEFT_ELBOW,0.4205549657344818,0.46930131316185,0.1441923826932907,0.43261483311653137
7,14,RIGHT_ELBOW,0.5329276323318481,0.45327168703079224,0.16937942802906036,0.9004491567611694
7,15,LEFT_WRIST,0.44539839029312134,0.4684866666793823,0.35437828302383423,0.045422010123729706
7,16,RIGHT_WRIST,0.515800416469574,0.42683571577072144,0.34360653162002563,0.1824672967195511
7,23,LEFT_HIP,0.45159491896629333,0.5883136987686157,-0.022576600313186646,0.9988514184951782
7,24,RIGHT_HIP,0.5023485422134399,0.5824828743934631,0.02264564484357834,0.9987605214118958
7,25,LEFT_KNEE,0.4410780370235443,0.7492846846580505,-0.011117596179246902,0.9896965622901917
7,26,RIGHT_KNEE,0.5073173642158508,0.7415041327476501,0.05615314841270447,0.9929866194725037
7,27,LEFT_ANKLE,0.43672457337379456,0.9315845966339111,-0.002355176256969571,0.9800962209701538
7,28,RIGHT_ANKLE,0.5078907608985901,0.9303850531578064,0.036191411316394806,0.9876366257667542
7,29,LEFT_HEEL,0.44644659757614136,0.9628394246101379,-0.00011751551937777549,0.9862831830978394
7,30,RIGHT_HEEL,0.5009444952011108,0.9576808214187622,0.03511643409729004,0.9842126369476318
7,31,LEFT_FOOT_INDEX,0.41612133383750916,0.9566552639007568,-0.008562698028981686,0.8065063953399658
7,32,RIGHT_FOOT_INDEX,0.5132948756217957,0.9468109011650085,0.025214090943336487,0.8318169713020325
8,11,LEFT_SHOULDER,0.4308153986930847,0.34177884459495544,0.01801496371626854,0.9985418915748596
8,12,RIGHT_SHOULDER,0.5202654600143433,0.3281130790710449,0.099071204662323,0.9989649057388306
8,13,LEFT_ELBOW,0.4223286509513855,0.4691745340824127,0.1559453308582306,0.4597393274307251
8,14,RIGHT_ELBOW,0.5353118181228638,0.4542628824710846,0.20881912112236023,0.899858295917511
8,15,LEFT_WRIST,0.45074743032455444,0.46374109387397766,0.36359506845474243,0.0444561168551445
8,16,RIGHT_WRIST,0.5179173350334167,0.44020092487335205,0.379575252532959,0.17331309616565704
8,23,LEFT_HIP,0.4544215202331543,0.5863109827041626,-0.027875903993844986,0.998864471912384
8,24,RIGHT_HIP,0.5056560039520264,0.582638144493103,0.02798546478152275,0.9987642765045166
8,25,LEFT_KNEE,0.44185084104537964,0.7462007403373718,-0.03546198457479477,0.9904181361198425
8,26,RIGHT_KNEE,0.5090500116348267,0.74024498462677,0.05986711382865906,0.9932029247283936
8,27,LEFT_ANKLE,0.4369075894355774,0.9306566119194031,-0.04000181704759598,0.9809954762458801
8,28,RIGHT_ANKLE,0.50864177942276,0.9295694828033447,0.034940801560878754,0.9874271154403687
8,29,LEFT_HEEL,0.44709840416908264,0.962569534778595,-0.038517508655786514,0.9867573380470276
8,30,RIGHT_HEEL,0.5017009377479553,0.9572340846061707,0.03316754475235939,0.9840031266212463
8,31,LEFT_FOOT_INDEX,0.41607943177223206,0.9552242755889893,-0.04766874387860298,0.8082695007324219
8,32,RIGHT_FOOT_INDEX,0.5125397443771362,0.9473748207092285,0.022695712745189667,0.8227990865707397
9,11,LEFT_SHOULDER,0.43423596024513245,0.33982622623443604,0.024944210425019264,0.9986166954040527
9,12,RIGHT_SHOULDER,0.5234193801879883,0.3300783038139343,0.08437074720859528,0.9989984631538391
9,13,LEFT_ELBOW,0.42459836602211,0.4669587314128876,0.13873830437660217,0.4781951308250427
9,14,RIGHT_ELBOW,0.5374805927276611,0.4564719796180725,0.19586071372032166,0.8948606252670288
9,15,LEFT_WRIST,0.4581659734249115,0.4820854067802429,0.31524598598480225,0.04256948083639145
9,16,RIGHT_WRIST,0.5165773630142212,0.46239715814590454,0.34840935468673706,0.16378213465213776
9,23,LEFT_HIP,0.4576869606971741,0.5851036310195923,-0.024670977145433426,0.9988979697227478
9,24,RIGHT_HIP,0.5085991621017456,0.5831517577171326,0.024777427315711975,0.9987968802452087
9,25,LEFT_KNEE,0.44208964705467224,0.7419975996017456,-0.024583784863352776,0.9912035465240479
9,26,RIGHT_KNEE,0.5110577940940857,0.7401747107505798,0.0612344853579998,0.993605375289917
9,27,LEFT_ANKLE,0.4371573328971863,0.9275793433189392,-0.024421323090791702,0.9823173880577087
9,28,RIGHT_ANKLE,0.509290337562561,0.9288950562477112,0.04760962724685669,0.9879621267318726
9,29,LEFT_HEEL,0.44737258553504944,0.9590869545936584,-0.020430056378245354,0.9875510334968567
9,30,RIGHT_HEEL,0.5021568536758423,0.9565904140472412,0.04709147661924362,0.9845930933952332
9,31,LEFT_FOOT_INDEX,0.41605085134506226,0.953798770904541,-0.02922232449054718,0.8148313760757446
9,32,RIGHT_FOOT_INDEX,0.5124668478965759,0.94651859998703,0.03676818311214447,0.8225727677345276
10,11,LEFT_SHOULDER,0.4370805323123932,0.33470362424850464,0.02133839949965477,0.9986751675605774
10,12,RIGHT_SHOULDER,0.5259461998939514,0.3298396170139313,0.07852902263402939,0.999025285243988
10,13,LEFT_ELBOW,0.42776137590408325,0.46513158082962036,0.12837597727775574,0.49610212445259094
10,14,RIGHT_ELBOW,0.5385096669197083,0.4562504291534424,0.18659833073616028,0.8848817944526672
10,15,LEFT_WRIST,0.46028319001197815,0.47635704278945923,0.3034358024597168,0.04077322781085968
10,16,RIGHT_WRIST,0.5152453780174255,0.46400851011276245,0.3317691683769226,0.15368381142616272
10,23,LEFT_HIP,0.4609513282775879,0.5818279981613159,-0.025704529136419296,0.9989291429519653
10,24,RIGHT_HIP,0.5116021633148193,0.582847535610199,0.02578636072576046,0.9988282918930054
10,25,LEFT_KNEE,0.44259944558143616,0.737022340297699,-0.021100830286741257,0.9919285774230957
10,26,RIGHT_KNEE,0.5129621624946594,0.7400962710380554,0.06508432328701019,0.993960440158844
10,27,LEFT_ANKLE,0.4379092752933502,0.9242923259735107,-0.015812132507562637,0.9835935235023499
10,28,RIGHT_ANKLE,0.5102535486221313,0.9287490844726562,0.056274693459272385,0.9884778261184692
10,29,LEFT_HEEL,0.4488450884819031,0.9570906162261963,-0.011803904548287392,0.9883513450622559
10,30,RIGHT_HEEL,0.5026334524154663,0.956445038318634,0.05625389143824577,0.9852002859115601
10,31,LEFT_FOOT_INDEX,0.41579070687294006,0.9526242017745972,-0.019919101148843765,0.8222464919090271
10,32,RIGHT_FOOT_INDEX,0.5127062797546387,0.9469467997550964,0.0458633191883564,0.8231658935546875
11,11,LEFT_SHOULDER,0.4413811266422272,0.3324361741542816,0.03620462864637375,0.9986951947212219
11,12,RIGHT_SHOULDER,0.5291303396224976,0.33046725392341614,0.079410120844841,0.999026358127594
11,13,LEFT_ELBOW,0.4291396141052246,0.4644332528114319,0.13975870609283447,0.5077781677246094
11,14,RIGHT_ELBOW,0.5381131172180176,0.4562538266181946,0.18060562014579773,0.8727375864982605
11,15,LEFT_WRIST,0.4597623348236084,0.47501340508461,0.31262242794036865,0.03920862451195717
11,16,RIGHT_WRIST,0.5148055553436279,0.4701266884803772,0.32182586193084717,0.1435602754354477
11,23,LEFT_HIP,0.46335989236831665,0.5781739354133606,-0.02358706295490265,0.9989492893218994
11,24,RIGHT_HIP,0.5136722326278687,0.5815963745117188,0.02362871542572975,0.9988529086112976
11,25,LEFT_KNEE,0.44363051652908325,0.7351328730583191,-0.02548293210566044,0.9925466775894165
11,26,RIGHT_KNEE,0.5145716667175293,0.7398701906204224,0.044081345200538635,0.9942913055419922
11,27,LEFT_ANKLE,0.43799084424972534,0.9199358820915222,-0.029168078675866127,0.9845802187919617
11,28,RIGHT_ANKLE,0.5111160278320312,0.9282761216163635,0.030886854976415634,0.9888917803764343
11,29,LEFT_HEEL,0.44875985383987427,0.9525936841964722,-0.027405178174376488,0.9889211654663086
11,30,RIGHT_HEEL,0.5030533075332642,0.9560562968254089,0.031102683395147324,0.9855504631996155
11,31,LEFT_FOOT_INDEX,0.4156758189201355,0.9519991278648376,-0.041119687259197235,0.8252336382865906
11,32,RIGHT_FOOT_INDEX,0.5129262208938599,0.9471624493598938,0.011756246909499168,0.8226035237312317
12,11,LEFT_SHOULDER,0.44413095712661743,0.33025461435317993,0.04940231889486313,0.9987305402755737
12,12,RIGHT_SHOULDER,0.5323044061660767,0.3303498923778534,0.08108273148536682,0.9990510940551758
12,13,LEFT_ELBOW,0.43067771196365356,0.46415582299232483,0.13721343874931335,0.5194681882858276
12,14,RIGHT_ELBOW,0.5378219485282898,0.45535480976104736,0.1528654843568802,0.8651559948921204
12,15,LEFT_WRIST,0.4602368474006653,0.47200673818588257,0.2938235402107239,0.038084883242845535
12,16,RIGHT_WRIST,0.5145367383956909,0.47967037558555603,0.26707351207733154,0.13565607368946075
12,23,LEFT_HIP,0.46549731492996216,0.575068473815918,-0.022277850657701492,0.9989776015281677
12,24,RIGHT_HIP,0.5154858827590942,0.5797126293182373,0.022360684350132942,0.9988865852355957
12,25,LEFT_KNEE,0.4442652761936188,0.7352914810180664,-0.025959724560379982,0.9931241273880005
12,26,RIGHT_KNEE,0.5157109498977661,0.739885687828064,0.02952193096280098,0.9945883750915527
12,27,LEFT_ANKLE,0.43797117471694946,0.9176918864250183,-0.0341053307056427,0.9855776429176331
12,28,RIGHT_ANKLE,0.5116220712661743,0.9282847046852112,0.006360056810081005,0.9893013834953308
12,29,LEFT_HEEL,0.44812530279159546,0.9502079486846924,-0.033570677042007446,0.9895333647727966
12,30,RIGHT_HEEL,0.5034756064414978,0.955975353717804,0.004597564693540335,0.9858608841896057
12,31,LEFT_FOOT_INDEX,0.4158251881599426,0.9518187046051025,-0.051385898143053055,0.8303791284561157
12,32,RIGHT_FOOT_INDEX,0.5131877660751343,0.9512818455696106,-0.018775898963212967,0.8240175843238831
13,11,LEFT_SHOULDER,0.4473536014556885,0.3274994194507599,0.0898783728480339,0.9988061785697937
13,12,RIGHT_SHOULDER,0.5357397794723511,0.32837650179862976,0.08617037534713745,0.9990618824958801
13,13,LEFT_ELBOW,0.4336598813533783,0.46313613653182983,0.14974454045295715,0.5309091210365295
13,14,RIGHT_ELBOW,0.5318702459335327,0.454690158367157,0.11649544537067413,0.8397120237350464
13,15,LEFT_WRIST,0.46272921562194824,0.4753616750240326,0.2937736511230469,0.04255669564008713
13,16,RIGHT_WRIST,0.5060449838638306,0.48693567514419556,0.17876271903514862,0.12982991337776184
13,23,LEFT_HIP,0.4687109887599945,0.5729544162750244,0.0027740541845560074,0.9990213513374329
13,24,RIGHT_HIP,0.5187170505523682,0.5787705779075623,-0.0027279029600322247,0.9989275932312012
13,25,LEFT_KNEE,0.4463058412075043,0.7333844304084778,-0.02740338072180748,0.9936609268188477
13,26,RIGHT_KNEE,0.5180810689926147,0.740763783454895,-0.006857738830149174,0.9949058294296265
13,27,LEFT_ANKLE,0.4377135634422302,0.9163414835929871,-0.06808435916900635,0.9863287210464478
13,28,RIGHT_ANKLE,0.512179970741272,0.9284254312515259,-0.06150219962000847,0.9897760152816772
13,29,LEFT_HEEL,0.445250928401947,0.9493456482887268,-0.07305377721786499,0.9900432229042053
13,30,RIGHT_HEEL,0.503724217414856,0.9559789299964905,-0.0673251673579216,0.986427366733551
13,31,LEFT_FOOT_INDEX,0.4233664870262146,0.9519129395484924,-0.10642792284488678,0.8315794467926025
13,32,RIGHT_FOOT_INDEX,0.5149286985397339,0.9536925554275513,-0.10283030569553375,0.8290332555770874
14,11,LEFT_SHOULDER,0.45050543546676636,0.32516711950302124,0.07826834172010422,0.998863935470581
14,12,RIGHT_SHOULDER,0.5396786332130432,0.3283458352088928,0.07534048706293106,0.9990780353546143
14,13,LEFT_ELBOW,0.4360678195953369,0.4622071087360382,0.12053102254867554,0.5477185249328613
14,14,RIGHT_ELBOW,0.5365686416625977,0.45609384775161743,0.07528375089168549,0.8340882062911987
14,15,LEFT_WRIST,0.4660670757293701,0.4786797761917114,0.2222614586353302,0.043167177587747574
14,16,RIGHT_WRIST,0.5123444199562073,0.4871314465999603,0.11487765610218048,0.12485291063785553
14,23,LEFT_HIP,0.46995314955711365,0.572872519493103,0.00997643731534481,0.9990617036819458
14,24,RIGHT_HIP,0.5191527009010315,0.5787991881370544,-0.009925801306962967,0.9989529252052307
14,25,LEFT_KNEE,0.44818148016929626,0.7344326376914978,-0.00560462661087513,0.9941509962081909
14,26,RIGHT_KNEE,0.5198379755020142,0.744562029838562,0.009887629188597202,0.9952452182769775
14,27,LEFT_ANKLE,0.4372279644012451,0.9173744320869446,-0.012926588766276836,0.9872804880142212
14,28,RIGHT_ANKLE,0.512080192565918,0.9326192140579224,0.002334131393581629,0.9903998374938965
14,29,LEFT_HEEL,0.4409424364566803,0.949662446975708,-0.013627643696963787,0.9906721115112305
14,30,RIGHT_HEEL,0.5036966800689697,0.9585103392601013,0.002128006424754858,0.9872076511383057
14,31,LEFT_FOOT_INDEX,0.4295326769351959,0.950130045413971,-0.04494898393750191,0.8362277150154114
14,32,RIGHT_FOOT_INDEX,0.517149806022644,0.9563473463058472,-0.03103303350508213,0.833843469619751
15,11,LEFT_SHOULDER,0.4525461792945862,0.3219214081764221,0.06077368184924126,0.9989069700241089
15,12,RIGHT_SHOULDER,0.5442584753036499,0.3289751708507538,0.05964924022555351,0.9990947842597961
15,13,LEFT_ELBOW,0.43727907538414,0.4594673216342926,0.12302173674106598,0.5655767917633057
15,14,RIGHT_ELBOW,0.5408456325531006,0.4594913423061371,0.11336662620306015,0.837698221206665
15,15,LEFT_WRIST,0.4666133522987366,0.4772690236568451,0.2621484398841858,0.04568881914019585
15,16,RIGHT_WRIST,0.5171328783035278,0.48875123262405396,0.22270265221595764,0.1248999536037445
15,23,LEFT_HIP,0.47139376401901245,0.5728172659873962,0.005368007812649012,0.9990596175193787
15,24,RIGHT_HIP,0.520218551158905,0.5785534381866455,-0.0053259748965501785,0.9989423751831055
15,25,LEFT_KNEE,0.45182865858078003,0.7335566878318787,-0.007464185357093811,0.9943342208862305
15,26,RIGHT_KNEE,0.5205951929092407,0.7440989017486572,0.016042392700910568,0.9953432083129883
15,27,LEFT_ANKLE,0.437302827835083,0.9174058437347412,-0.016232237219810486,0.9874210953712463
15,28,RIGHT_ANKLE,0.5127587914466858,0.9324995875358582,0.002477232599630952,0.9903690218925476
15,29,LEFT_HEEL,0.4398995339870453,0.9499025940895081,-0.016767963767051697,0.9906178116798401
15,30,RIGHT_HEEL,0.5044146180152893,0.9583637714385986,0.002131389919668436,0.9871097207069397
15,31,LEFT_FOOT_INDEX,0.433218389749527,0.9498915672302246,-0.04573711007833481,0.8347669243812561
15,32,RIGHT_FOOT_INDEX,0.5171745419502258,0.9547660946846008,-0.02865222468972206,0.8335363864898682
16,11,LEFT_SHOULDER,0.4549387991428375,0.32203805446624756,0.04173371195793152,0.9989095330238342
16,12,RIGHT_SHOULDER,0.5460405349731445,0.3290242850780487,0.050531286746263504,0.9991016983985901
16,13,LEFT_ELBOW,0.43879467248916626,0.4553808569908142,0.12290462106466293,0.5792719721794128
16,14,RIGHT_ELBOW,0.5436899662017822,0.45913201570510864,0.12451551109552383,0.8318848013877869
16,15,LEFT_WRIST,0.46811801195144653,0.4753294587135315,0.27613139152526855,0.04579157382249832
16,16,RIGHT_WRIST,0.5209612250328064,0.4841136634349823,0.2623831033706665,0.11888664960861206
16,23,LEFT_HIP,0.47146597504615784,0.5730591416358948,0.002714714966714382,0.9990409016609192
16,24,RIGHT_HIP,0.5206879377365112,0.5785814523696899,-0.0026756227016448975,0.9989317655563354
16,25,LEFT_KNEE,0.4541921615600586,0.7335973381996155,-0.008711312897503376,0.9946110248565674
16,26,RIGHT_KNEE,0.5212222337722778,0.74457848072052,0.018037306144833565,0.9955561757087708
16,27,LEFT_ANKLE,0.43811315298080444,0.9178624749183655,-0.016703801229596138,0.9879050254821777
16,28,RIGHT_ANKLE,0.512748122215271,0.9327659606933594,0.008100273087620735,0.990653395652771
16,29,LEFT_HEEL,0.4404304027557373,0.9502769708633423,-0.016851192340254784,0.9908572435379028
16,30,RIGHT_HEEL,0.5043419599533081,0.9586131572723389,0.007444094866514206,0.9873905777931213
